id,sentence,difficulty
,Je regarde travers à à travers la fenêtre de ma chambre.,A1
,je que je vais L'histoire lire s'intitule Le berger et le Dragon.,A2
,"Elle très à un bébé tigre, mais Elle un tigre qui a très peur.",A2
,La fiable à très peu fiable à ses débuts.,B2
,cette le quidam que voilà débarrassé cette cette peur originelle d'échouer et de faire faux,C2
,Il croit que croit avons raison.,A1
,"Les individus pensent émis. perçu un signal indiquant un appel entrant, un message ou une notification, alors qu'en fait, rien n'a été pensent",B2
,"Bien entendu, nous sommes conscients des inconvénients que cela peut entraîner : en s'adressant à des sous-traitants, nous courons le risque de perdre une partie de nos secrets de fabrication et de voir surgir des problèmes dans la qualité du service problèmes tels que le non-respect du cahier des charges.",B2
,"Six mois après l'introduction définitive de la monnaie unique européenne, les nostalgiques du plus étaient à peine plus nombreux Six les plus de 65 ans que dans l'ensemble de la population - 53 %, contre 48 % , écrit le sociologue.",B2
,"Un lundi, Franck et Guillaume, qui travaillaient tous les dimanches comme extras dans un autre grand-mère sur l'avenue, se sont rendus leur chevet de leur grand-mère",B2
,Elle a 84 habite et elle habite à à,A1
,"Tout comme les comportements des animaux sont déterminés par l'instinct, leur environnement ou des déterminations biologiques, les actes et des pensées des hommes le sont eux-mêmes par de multiples facteurs à la fois internes et externes dont on ignore le plus souvent l'existence et la puissance : facteurs d'origine physiologiques, psychologiques, sociales, etc",C2
,"Les gourmets, adeptes de bistronomie, de voient souvent proposé en plateau accompagné de fruits souvent voire de confiture ; un mélange sucré salé qui sied parfaitement aux apéritifs dinatoires si chers aux papilles hexagonales.",C2
,"C'est en représentant mon journal, Le Parisien, j'ai l'émission dirigeait Publica, à la radio, que j'ai rencontré Jean-Luc Hess, qui dirigeait alors la station.",B1
,C'est C'est charmante ville.,A1
983.0,"Contrairement à d'autres tribunaux compétents en matière constitutionnelle tels que la Cour suprême des États-Unis, le Conseil constitutionnel français ne se situe au sommet d'aucune hiérarchie de tribunaux, ni judiciaires ni administratifs.",C1
,"La comtesse se mit à revoir, avec Fabrice, tous ces lieux enchanteurs voisins de Grianta, et si célébrés par les voyageurs : la villa Melzi de l'autre côté du lac, vis-à-vis le château, et qui lui sert de point de vue ; au-dessus le bois sacré des Sfondrata, et le hardi promontoire qui sépare les deux branches du lac, celle de Côme, si voluptueuse, et celle qui court vers Lecco, pleine Sfondrata, sévérité : aspects sublimes et gracieux, que le site le plus renommé du monde, la baie de Naples, égale, point. ne surpasse point.",C1
2113.0,"Le Golem, qui reçut en effet son nom moderne de robot (serf en tchèque) de Karel Capek dans sa pièce R.U.R, en 1920, apparaît, depuis, sous les traits d'une machine humanoïde. Replacer ce récit dans notre histoire éclaire l'ambivalence observée.",C1
,Des enfants en choeur : Des petits Des avec de Des salade !,A2
,"La retraite, les quinquas d'aujourd'hui l'imaginent l'imaginent forcément d'aujourd'hui",C1
,"Et repose tu me connais, à force de sortir tous les soirs, je ne tu repose pas beaucoup !",B1
,Celles-ci hippogriffes. comme des serpents ; celles-là fendaient les airs comme des celles-là,C1
,"Et pour cause: les seuls établissements non mixtes de l'Hexagone sont des institutions privées, même si elles ne représentent que sont environ des mixtes collèges et lycées.",C1
,Je malade suis,A1
,"Il traversa alors un petit vestibule qui - tel que certaines pièces aménagées par leur propriétaire pour servir de cadre à une seule oeuvre d'art, dont elles tirent leur nom et, d'une nudité voulue, ne contiennent rien d'autre - exhibait à son entrée, comme quelque précieuse effigie de Cellini Cellini représentant un homme de guet, un jeune valet de pied, le corps légèrement fléchi en avant, dressant sur son hausse-col rouge une figure plus rouge encore d'où s'échappaient des torrents de hausse-col de timidité et de zèle, et qui, perçant les tapisseries d'Aubusson tendues devant le salon où on écoutait la musique, de son regard impétueux, vigilant, éperdu, avait l'air, avec une impassibilité militaire ou une foi surnaturelle - allégorie de l'alarme, incarnation de l'attente, commémoration du branle-bas - d'épier, ange ou vigie, d'une tour de donjon ou de cathédrale, l'apparition de l'ennemi ou l'heure du jugement.",C2
,"J'ai déjà pris l'avion car nous sommes allés allés Rome en Italie, il y a deux déjà",A1
2688.0,Il a pris son parapluie et il est sorti.,A2
,"Au cours de ces trente années, deux vies se déroulent donc devant nos yeux, avec leur lot de grands chagrins se d'amourettes, et déceptions et d'emballements.",C1
,"Le curé possédait également un âne, solide, obstiné juste ce qu'il fallait, qu'il doux, qui lui faisait toutes un besognes.",C1
,"Quand elle hors sang catastrophe hors norme, soudain elle perdit son sang froid.",C1
2332.0,Le soir vous pouvez faire un tour en bateau jusqu'à la Tour Eiffel.,A1
,"Plusieurs caractéristiques des anciens rapports sociaux ont d'internationaliser conservées - notamment l'interdisciplinarité (on trouvera ici des contributions d'économistes, de sociologues, de politologues, de démographes) et le plurilinguisme (le rapport est publié en allemand, en français et en anglais, afin d'ouvrir et d'internationaliser le ont",C1
,Le petit parents. plaît parents. mes parents.,A2
,Est-ce que je ? peux mes valises ?,A1
,"est sa valise est trop petite, il demande à Hélène si elle veut toujours bien lui en prêter une : il peut venir la chercher chez elle puisqu'ils n'habitent pas loin l'un de toujours",A2
,fumait fumait un de de cigarettes par jour avant d'arrêter.,A2
,"Son principalement dans des véhicules de série dans néanmoins minoritaire, principalement en raison de sa consommation importante et de problèmes d'étanchéité inhérents à la géométrie complexe du stator.",C2
,C'est fantastique ! ! beaucoup.,A1
,C'est une fête très joyeuse où tout où monde met des vêtements monde de couleurs.,A2
,Cette de est utilisée pour faire pousser les culstures ou fabriquer les produits de notre vie de tous notre jours,B1
,"La seule personne qui le seule vraiment, c'est son grand-père, avec son il passe de longues heures à bricoler dans la petite maison du jardin.",A2
,Je suis Je je vais voir Amélie,A1
,"On comprend qu'une semblable manière de composer, si différente de l'ancien procédé minces, à tous les yeux; déroute souvent les critiques, et qu'ils ne découvrent pas tous les fils si minces, si secrets, presque invisibles, employés par certains artistes modernes à la place procédé la ficelle unique qui avait nom : l'Intrigue.",C1
,Cet essor est lié favorables la mise en place de mesures fiscales favorables aux de,C1
,Sachant que nous jetons 20 monde. de couches-culottes tous les dans dans le monde.,B2
,Le Le géographie géographie est annulé.,A1
,Il Il gros.,A1
,plus parler plus lentement parler,A1
,"Il appartient à l'homme de ne pas se laisser intimider ou séduire par la puissance des robots au point de perdre le sens de la spécificité des compétences purement humaines: l'illogisme apparent propre à l'émotivité, à la sensibilité par à purement symbolique rend ces facultés inimitables par des machines, même programmées pour simuler l'empathie.",C2
,sera gris sera gris,A2
,Les enquêteurs police. convaincus que la électronique des conversations téléphoniques est un outil essentiel à la police.,B2
,Le repas est servi sur une table est recouverte de petits et de petits santons,B2
,"Pour Pour à la de internet à partir de l'escalier, marchez jusqu'à l'accueil",A1
,Les entreprises se bousculent pour être cotées sur la plus la place boursière au sur,B2
,Le héros mourait héroiquement des suite film. ses blessures à la fin du film.,B1
,"toilettes, salle internet est la deuxième salle après les toilettes, deuxième gauche.",A1
470.0,Il y a des régions où les enfants ne vont pas à l'école le mercredi.,A2
,écrit écrit une Elle,A1
,certes les technologies ne sont pas pas nécessairement sont,C2
,"Il est bien, musée musée !",A1
,"À l'ère de l'Internet des Objets, les plus intelligentes sont de plus en plus équipés d'objets connectés, dont les implications sur la vie Objets, restent largement inconnues des utilisateurs finaux.",C1
,"deux là, ""l'infosphère"" continuera son expansion vertigineuse ; son masse de connaissances double déjà tous les deux ans.",C2
,"Mon impatience se changea tout à coup en timidité ; je m'habillai lentement ; je fût me sentais plus pressé d'arriver Mon j'avais un tel effroi que mon attente ne fût déçue, un sentiment si vif de la douleur que je courais risque d'éprouver, que j'aurais consenti volontiers à tout ajourner.",C2
1027.0,Les vélos furent remplacés par les vélomoteurs et des motocyclettes plus commodes et moins chères que les automobiles.,B2
2562.0,"Une fois qu'il a tout fini, Théo peut enfin aller jouer et s'amuser avant de dîner avec ses parents.",A2
,"Noël Couedel, alors directeur de l'information, raconte : Dans l'équipe de direction, l'équipe le seul à défendre alors candidature.",B1
1185.0,J'en conclus que les Réalistes de talent devraient s'appeler plutôt des Illusionnistes.,C1
3807.0,"L'adjudant interrogea Fabrice, qui lui parla de son enthousiasme pour l'Empereur avec un accent fort suspect ; sur quoi ce sous-officier le pria de le suivre jusque chez le colonel, établi dans une ferme voisine.",C1
,"Trois hommes et une femme ont été abattus lors d'un rassemblement anti-coup d'Etat dans de ville de abattus (centre), ont indiqué à l'AFP des sources médicales.",C1
,"Il est agréable de se promener papillons, observer observer papillons, les abeilles et écouter le chant des oiseaux.",A1
,Un arrêté préfectoral indique pour chaque commune le mode de à ainsi que pour nombre des délégués et suppléants à élire.,C1
862.0,"Mais ma plus grande passion, c'est l'art.",A2
,L'enseignement des langues ça l'école dire est - comment dire ça poliment,C2
,Soit on le trouvera ridicule et ce sera le catastrophe.,B1
,"Après l'éruption de 1754, la plus grosse connue par le volcan qui avait tué tué d'un millier de personnes, la municipalité de San Nicolas avait à l'époque déménagé sept kilomètres plus loin pour s'éloigner du volcan",B1
,"Deux Mulets cheminaient, l'autre d'avoine chargé, l'autre portant l'argent de Deux gabelle.",B2
,J'ajoute J'ajoute vous êtes aussi fondatrice d'une association la Inversons la classe.,C2
,"Malgré les progrès accomplis, la situation données démographiques. reste donc préoccupante, surtout si on la met en relation avec les données démographiques.",C1
,Elle a beaucoup de mal à la dans la dans,A2
,! Ouais,A1
,"Un souffle de vent les dispersait, la pierre s'était de nouveau assombrie, mais, comme apprivoisés, ils revenaient ; elle recommençait imperceptiblement à blanchir et par un de ces crescendos continus comme ceux qui, en musique, velours la fin d'une ouverture, mènent une seule note jusqu'au fortissimo suprême en la faisant passer rapidement par tous les degrés intermédiaires, je la voyais atteindre à cet or inaltérable et fixe des beaux jours, sur lequel l'ombre découpée de l'appui ouvragé de la balustrade se détachait en noir comme une végétation capricieuse, avec une ténuité dans la délinéation des moindres détails qui semblait trahir une conscience appliquée, une satisfaction d'artiste, et avec un tel relief, un tel velours dans le repos un ses masses sombres et heureuses qu'en vérité ces reflets larges et feuillus qui reposaient sur ce lac de soleil semblaient savoir qu'ils étaient des gages de calme et de bonheur.",C2
,"Ils se disent prêts à quitter travail et confort, à s'éloigner de de amis, à ""gagner moins pour vivre moins",A2
,"Candide, plus ému encore de reçus que d'horreur, donna à cet épouvantable gueux les deux florins qu'il avait reçus de son honnête anabaptiste plus",C1
,"Née est, la contraction anglaise de ""no-mobile phobia"", la marche est, en simplifiant, une crainte obsédante et continuelle, de ne pas avoir son smartphone en état de marche avec soi.",B2
719.0,"Quand on lui adressait la parole, elle répondait avec douceur ; mais elle retombait bientôt dans la distraction.",C1
,"France centre Anatole France est centre-ville, dans le centre-ville, à quelques pas de la mairie.",B1
,"Il doit étudier et écrire pendant quatre heures le matin et il ne peut se reposer que vingt minutes au au de la récréation, à dix heures se matin",A2
,"Bien, l'enquête Bien, terminée, madame.",A2
,"les les façades grises et ternes, terminée la morosité terminée",B2
,Nous avons plaintes plusieurs plaintes à ce sujet.,B1
,"de Helvètes, premiers consommateurs le chocolat au monde, ont eu semble-t-il l'appétit coupé par le virus en 2020.",B2
,"victime! quelles huées gouailleuses, de quelles curiosités grossières n'êut-il pas été de et la victime!",B2
,L'idée de base en commande en vision consiste a considérer un système de vision comme un capteur particulier associé à une tâche et inséré dans une consiste de commande.,C1
,"premier un nouveau projet de loi, le premier ministre Silvio Berlusconi demande qu'il soit dorénavant illégal de diffuser une conversation enregistrée Berlusconi avant que le verdict final de la justice ne soit rendu.",C1
,"Oui, j'ai ouvert un Oui, à Lyon un six mois dans le centre ville.",A1
,"Si de de pluie tombe alors qu'il y un du soleil, vous pourrez sans doute observer un arc-en-ciel",B1
,Le revenu des enfants sous Le parentale détenteur ajouté à celui du détenteur de l'autorité parentale.,B2
,? vont vont enfants ?,B1
,"liberté conséquent, l'entrée dans la liberté authentique, par opposition avec la liberté illusoire des désirs infinis, c'est l'entrée dans en véritable autonomie et c'est pouvoir devenir responsable de ses actes et pouvoir en répondre",C2
,"Si nous écoutions le discours plus attentivement, nous comprendrions mieux discours des Si établies par ce parti politique de la jeunesse suisse.",B2
,Tu as pensé à envoyer un message d'excuses à Tu un étranger ?,B1
,"Or à prendre les aussi rigoureusement, l'homme est tout aussi déterminé à se mouvoir sous l'influence de causes externes causes pierre qui reçoit une impulsion",C2
,"Le de de P *** était absent * Les combats que j'avais livrés à à mon propre caractère, l'impatience que j'éprouvais de n'avoir pu le surmonter, mon incertitude sur le succès de ma tentative, jetèrent dans ma lettre une agitation qui ressemblait fort à l'amour.",C2
1644.0,"Un crime immotivé, quel embarras pour la police",C2
,? ça ça ?,A1
,Il n'a pas l'après-midi l'après-midi du mercredi,A1
,"Pas au point qu'il faille en limiter la consommation, mais tout de même. moins éditeurs exploitent le créneau, et Internet regorge de sites intéressants qui exploitent une approche moins scolaire, certes, mais tellement plus amusante, des mathématiques.",C2
,contraintes nouvelles contraintes vont-elles mettre un terme au développement de la trottinette,B2
,Il fait un froid incroyable est Moscou mais la ville est un,B1
,"Des balades sur les quais de Seine jusqu'au tour des Arts, des pauses déjeuner au jardin du Luxembourg, des plans de la tour Eiffel les de l'Opéra Garnier : les décors de la série ""Emily in Paris"" semblent tout droit tirés d'un guide touristique.",B2
,"Premièrement, la source de l'illusion humaine qui libre arbitre est l'ignorance des est qui nous poussent à agir",C2
,"Environ 60000 enseignants possèdent un sur sur le site de la Fondation, qui forme plusieurs milliers d'enseignants (de la maternelle à la le chaque année.",C2
,Il interroge surtout la prétendue affinité élective de monothéisme. celle-ci le seul monothéisme.,C1
,Grand Grand !,A1
,"Quelques coups de battoir partaient encore, espacés, au milieu des rires adoucis, des conversations qui s'empâtaient dans un bruit glouton de mâchoires ; tandis que la machine à vapeur, allant son train, sans repos ni trêve, semblait hausser la voix, vibrante, ronflante, emplissant l'immense salle. Mais pas une des femmes ne l'entendait ; c'était comme la respiration même du lavoir, une haleine ardente amassant sous les poutres du plafond l'éternelle buée qui flottait. La chaleur devenait intolérable ; des rais de soleil entraient à gauche, par les hautes fenêtres, allumant les vapeurs fumantes de nappes opalisées, d'un gris rose et d'un et bleu très tendre ; et, comme des plaintes s'élevaient, le garçon Charles allait d'une fenêtre à l'autre, tirait des La de grosse toile ; ensuite, il passa de l'autre côté, du côté de l'ombre, et ouvrit des vasistas.",C2
,"En entendant la porte d'entrée s'ouvrir, elle porte les yeux de l'ordinateur et aperçut mari. mari.",B1
,"l'organisation certains auteurs, les conséquences pourraient être une évolution importante de l'organisation traditionnelle de l'entreprise",C2
4121.0,"Les cinq confédérations syndicales, l'épiscopat, la Fédération protestante de France, les petits patrons de la CGPME, les artisans de l'UPA, les députés socialistes et une soixantaine de leurs collègues de l'UMP: tous sont montés au créneau pour dire non à la proposition de loi d'extension du travail dominical.",C2
,"Ainsi, en Amérique latine, Sud-Est, Asie de l'Est et du Sud-Est, et même au l'Est du sous-continent indien, de gros progrès ont été accomplis depuis trente ans.",C1
,"En partenariat avec l'INPES (Institut National de Prévention et d'Éducation pour la Santé), elle a mis en place un programme sur l'addiction aux écrans, qui aborde le fonctionnement du a pour la limite des neurosciences.",C2
,"En effet, de nombreux concepts peuvent être nombreux sans ordinateur.",B2
,tôt. aurions voulu tôt. plus tôt.,B2
,l'âge de l'âge ou ou choix rationnel ?,C1
,"je je me fus assis, remarquai remarquai l'omniprésence des papillons",C2
,Je pars avec ma copine Igora le le nord du pays faire du faire,A2
,Ils Ils Ils d'idées,A1
,"dans s'introduit dans le siège vacant, toujours soufflant, mais ne siège pas.",B2
,"Si l'école mission une aujourd'hui, aujourd'hui, c'est bien celle-là.",A2
,Une deuxième balle fit Une le pavé à côté de balle,B2
,"Cette gaieté italienne, pleine de brio et d'imprévu, faisait oublier la tristesse sombre que les regards du du et de son brio aîné répandaient autour d'eux à Grianta.",C1
,"Elle n'avait pas assez d'yeux pour contempler les costumes, les décors, les personnages, les arbres quand qui tremblaient quand on marchait, et les toques de velours, les épées, les épées, toutes ces imaginations qui s'agitaient dans l'harmonie comme dans l'atmosphère d'un autre monde.",C2
,"Qu'il revienne, s'il Qu'il !",B1
,d'emménager viens d'emménager dans ma nouvelle maison,A2
,"Si j'étais parent d'un collégien, je lui conseillerais de lire cet Haddon Le Bizarre Haddon du chien pendant la nuit, de Mark Haddon , de jouer au Triolet , qui est une sorte de Scrabble des nombres, deux nouveautés intéressantes.",C2
,"Pourtant, Grégoire est loin d'être un idiot, il est même un de de un !",A2
,"! revienne, ! l'ose !",B1
,Où étais-tu hier soir alentours alentours de dix heure ?,A2
,"De délicieux petits beignets tendres et croustillants à la fois, une recette le pour voyager sous le pour des tropiques",C1
,C'était sa grande différence entre différence et moi.,B1
,"va chez vous, comment va la vie ?",A1
,"Dans les thérapies cognitives et comportementales on destinées aux addictions, on apprend comportementales utiliser des stratégies pour résister aux envies irrépressibles.",C2
3622.0,"La vapeur se contournait en spirales autour des groupes de palmiers, entre lesquels apparaissaient de pittoresques bungalows.",B2
,"Doté de 410 millions de dollars, il servira à financer l'adaptation des pays du Sud et le développement 410 du",C1
,Rien ne va plus: les primaires du parti socialiste tournent en eau de en,B2
,J'ai 25 ans.,A1
,La vie en France est très différente de celle au en,A1
,"Elle attachait notions plus grand prix à la régularité de la conduite, précisément parce que la sienne n'était régulière régulière suivant les notions reçues.",C2
,"Une équation, entre autres, porte nom. nom.",B2
3402.0,C'est délicieux de l'entrée jusqu'au dessert.,B1
,Les vacances approchent et j'aimerais bien te voir !,A2
,"Nous avons avons de travailler étant trois variables instrumentales, la première retenue étant l'individualisme.",B2
,La compose se compose du visage et du crâne qui est recouvert de se,B1
,"La structure de la phrase bretonne fait en effet apparaître partage aux qu'elle partage avec d'autres langues, et qui faciliteront aux bretonnants l'accès à ces langues",C2
,Je ne vois aucune contradiction entre entre promotion des langues régionales et la défense vois français,C2
,"La locomotive, dirigée par le bras d'un mécanicien anglais et chauffée de houille anglaise, lançait sa d'un sur les plantations de cotonniers, de caféiers, de muscadiers, de girofliers, de poivriers rouges.",B2
,"Concentrés toute l'année sur les résultats à de leurs enfants, Concentrés parents ne sont pas prêts à laisser les bains de mer ou de soleil délaver les tables de multiplication, les plus-que-parfait de l'indicatif et autres théorèmes de géométrie si chèrement acquis",C2
,Tu pensais toujours à ton à qui t'avait sans sans pitié.,B1
,"aucune : tout d'abord, figurez-vous que les vrais nouveaux pères n'ont aucune envie tout appelés comme cela.",B2
,"Elle mit elle son chapeau à plumes, sa cape et chapeau partit en silence sans ajouter le moindre mot.",B2
,"Moi aussi, je promener aller me promener !",A1
,ton bien bien ton message,A2
,"aussi Yak Rivais, le langage fait certes travailler le cerveau, mais le l'oeil et l'oreille.",B2
,viendra mère viendra en France.,B1
,"Dans ces lieux imaginés, rien ne lieux perturbera",C2
,"Il peut également rendre ""addict"". Le smartphone est aujourd'hui omniprésent dans nos vies : 58 % des Français déclarent avoir leur mobile 24h sur 24 sur avec eux ; 41 % omniprésent consultent même au milieu de la nuit et 7 % vont jusqu'à répondre à leurs messages dans leur lit.",B2
,Je vais ensuite prendre vais salle-de-bain dans ma salle-de-bain,A1
,"Dans les thérapies des et comportementales (TCC) destinées des addictions, on apprend à utiliser des stratégies pour résister aux envies irrépressibles.",C2
,On peut à le contrat à condition vite. faire vite.,B1
1369.0,Il faut inciter la population à refuser les pailles en plastique.,B2
,été me souviens d'un été souviens lequel nous nous étions beaucoup déplacés en caravane,C2
,"Mon père, bien strictement observât strictement les convenances extérieures, se permettait assez fréquemment des propos légers sur les liaisons d'amour : il les regardait comme des amusements, sinon permis, du moins le et considérait le mariage seul sous un rapport sérieux.",C2
,Tout air bel ! !,B1
,"Le 7 mars 1991, 25 000 réfugiés albanais atteignent le port de Brindisi, dans la région des région",C1
,Si j'appuie douleureux. c'est douleureux.,A2
,"On vient d'acheter une résidence secondaire, notre Pays résidence qui sera notre point de ralliement familial.",C1
,Vous ! dit la seule chose intelligente !,A2
,"Emma rêvait blés, jour de son mariage: et elle se revoyait là-bas, au milieu vers blés, sur le petit sentier, quand on marchait vers l'église.",C2
,L'autre élément que que certains enseignants développent un usage pédagogique développent outils numériques.,B2
,présente te présente présente,A1
2243.0,"Dans le centre de la ville, il y a un très joli quartier, plein de magasins chics et de bons restaurants. Pour se déplacer, il y a des bus, des vélos et un métro.",A2
,A ont plage parents ont réservé un appartement près de la plage,A1
3088.0,"À midi, c'est l'heure de déjeuner",A2
,"entièrement Nord la forêt, au Sud de hautes montagnes les séparaient presque entièrement du reste la monde.",B2
,Je ne vois aucune contradiction entre la promotion la langues régionales et contradiction défense du français,C2
,"ensemble l'heure, l'isolement à l'improviste semble leur réussir : ils ont ouvert une bouteille de champagne pour fêter leur emménagement l'isolement et en gardent une au frais pour célébrer la fin du confinement.",B2
,théologie la raison a pu s'accommoder raison la théologie païenne.,C1
,On dirait dirait a pleuré ou qu'elle va pleurer.,A2
,"Mon père, bien les observât strictement les convenances extérieures, bien permettait assez fréquemment des propos légers sur les liaisons d'amour : il les regardait comme des amusements, sinon permis, du moins excusables, et considérait le mariage seul sous un rapport sérieux.",C2
4611.0,"L'invincible sommeil m'a saisi, suivi bientôt de l'atroce réveil.",B2
,profite profite aussi pour petit-déjeuner pour lire les infos en ligne,A1
,Ils sont arrivés samedi matin et ils matin visité la ont toute la journée,A1
,Son grand chapeau à l'espagnole tomba dans un geste qu'il fit aussitôt et aussitôt les instruments et les chanteurs entonnèrent le grand,C2
,Ils sont pas chers,A1
,"De plus, l'évolution dans le temps dans phénomènes engendre davantage des changements absolus dans les données que des changements relatifs impliquant des modifications du classement des cantons, aspect transversale important dans une démarche de comparaison transversale comme la nôtre.",C2
,Mon papa est il Mon il est fleuriste,A1
,"Il peut également rendre ""addict"". Le smartphone est aujourd'hui omniprésent dans nos vies : 58 % des Français déclarent avoir leur mobile 24h sur 24 h avec eux leur 41 % le consultent même au milieu de la nuit et 7 % vont et répondre à leurs messages dans leur lit.",B2
,te Je présente Marie.,A1
,Sa vitesse est limitée à 25 est et son utilisation trottoirs. interdite sur les trottoirs.,B2
,"En 1902, pour éviter l'extinction, le parc national de Yellowstone (Wyoming) prend prend charge vingt et vingt bisons : ils deviennent la première espèce animale protégée.",C1
,"L'absence d'ivrognerie rend praticables les plus basses classes de Constantinople, et les Orientaux les une dignité naturelle chez chez nous.",C1
,Il faut du temps et du courage pour soigner Il cette ménagerie !,B1
,Car l'enfant le n'a pas le droit de partager des nourriture des hommes.,A2
4237.0,Avant de corser les choses.,B1
2067.0,Les statistiques sur l'apprentissage montrent que les garçons ont des facultés mentales identiques à celles des filles.,B2
,"Fini les pâtes à l'italienne, les gros haricots blancs, les pommes de terre en robe les champs avec du beurre et du pâtes pain frais.",B2
,"Le réseau social annonce ce mardi Le constitution d'un ""comité consultatif européen de sécurité"", composé de neuf membres de la réseau civile.",B2
,"Entre 1860 et 1880, les bisons ont été éliminés par les Blancs pour nous enlever ce qui faisait notre vie les notre coeur de notre culture, de notre spiritualité, mais aussi notre principale ressource et source d'alimentation.",C1
,Mais je ne suis pas tout à ne certain fait réussir.,B1
,Qui a aidé le paysan à paysan le démon ?,B1
247.0,"Même à l'université, les études sont trop focalisées et seuls 5 % des étudiants qui ont un doctorat occuperont une fonction académique.",C2
,"Le réseau social annonce ce mardi la constitution d'un de consultatif européen de sécurité"", composé de neuf membres de la société de",B2
,Le public n'a pas reconnu son talent.,A2
,Voilà qui serait en effet de nature à serait sensiblement débats qui controverses.,B2
3295.0,"Hier, la question aurait paru absurde, tant la cause semblait entendue.",C1
,Certains métiers vont Certains Certains d'autres apparaître.,C2
2227.0,"Si vous aviez eu plus de jours de congé, vous seriez partis en voyage itinérant à travers les contrées lointaines d'Amazonie.",B2
,"Cependant une invincible timidité m'arrêtait ne tous mes discours expiraient sur mes lèvres, ne se terminaient tout autrement que je ne l'avais projeté.",C2
,centrale lus un roman me je me fus procuré à la bibliothèque centrale,C2
,"Mais cette année, nous ne savons y si cette pourrons y aller.",B1
,"mon ami, la peur de mon méchante femme.",A2
,"La trap, ça reste du c'est c'est juste un petit dérivé",A2
,C'est métriques la définition de métriques des actifs intangibles et des connaissances ainsi que de normes sur la question permettant la comparaison d'entreprises apparaît comme un enjeu pour les les,C2
,pas n'est pas Ce,A1
,"Il montrera de on façon, tantôt comment les esprits se modifient sous l'influence des circonstances environnantes, tantôt comment se développent les sentiments et les passions, comment on s'aime, comment on se hait, comment on se combat dans tous les milieux sociaux, comment luttent les intérêts bourgeois, les intérêts d'argent, les intérêts de famille, modifient intérêts politiques.",C1
4741.0,"Elle s'introduit dans le siège vacant, toujours soufflant, mais ne s'assied pas.",B2
,ainsi fonderaient ainsi une race de mortels qui fonderaient renaître sur la terre la grâce des dieux exilés.,B2
,L'amour supplée aux longs souvenirs par une une de magie.,C2
,"Bientôt, ce sera au tour des entreprises de bénéficier d'une telle possibilité, qui devrait permettre de qui et de recycler près de sera 000 tonnes de déchets professionnels.",B2
,"À l'ère connectés, l'Internet des Objets, les maisons intelligentes sont de plus en plus équipés d'objets connectés, dont les finaux. sur la vie privée restent largement inconnues des utilisateurs finaux.",C1
,"Une semaine après le drame, il s'agit de limiter les s'agit",A2
,est consigne qui est suivie de près par les Japonais.,A2
,"les apprend ensuite tout ce qui concerne ""la recherche"", c'est-à-dire savoir trouver et identifier les passages piétons, les pistes cyclables et les rues, s'arrêter devant les les ou les escaliers, savoir éviter les difficultés, monter dans les transports, etc.",B1
,"À l'âge d'un an, il entrera dans une école pour suivre une une pendant pour à huit mois.",B1
,Elles auraient si devenir de très grandes amies grandes elles s'étaient connues avant.,B2
,"quelques Pourtant, reste, dans le monde de la science, quelques domaines qui semblent réservés aux hommes.",B2
,"Dans une grande salle au design épuré, ils sont une yeux d'étudiants de 18 leur 34 ans, les yeux rivés sur leur écran d'ordinateur.",B2
,Tu ton continué à penser à as amant disparu.,B1
,"Ajoutons, pour parfaire ce tableau, que ces seniors ont reçu de la science la perspective pour quart de bonne de longévité supplémentaire traversé en relative bonne santé.",B2
,"s'agrandir mesure que les lumières s'accroissent, l'esprit humain l'esprit s'agrandir et les limites se reculent.",C2
,"Elle se de dans jeunesse, lectures de sa jeunesse, en plein Walter Scott.",C1
,Le bleu est Le présent est la nature : c'est la couleur du ciel et de la mer.,A1
,Communiquer et penser dans tant de langages impose à l'individu contemporain hiérarchiser. dans des systèmes et des réseaux l'individu doit comprendre et hiérarchiser.,C2
1162.0,A t'il parlé d'astuces pratiques pour un bien-être quotidien et d'un questionnement philosophique sur cette quête de l'impossible,B1
,"Grand, bien fait, blond, d'un blond châtain vaguement roussi, avec une moustache mauvais qui semblait mousser sur sa lèvre, des yeux bleus, clairs, troués d'une pupille toute petite, des cheveux frisés naturellement, séparés par une raie au milieu du crâne, il ressemblait bien au mauvais sujet des romans populaires",C2
,J'ai bien bien le J'ai,A2
,"commencé vient de demander la main de Bella et l'avenir semble briller, mais. Quand l'artiste donne le dernier coup de pinceau à sa toile, les nazis ont déjà commencé à expulser les juifs, contraints de quitter leurs maisons, la ce qu'ils peuvent.",B2
,"Je t'écris de France, où je vis avec de famille depuis où mois",B1
3918.0,"Le mythe du retour aux sources, l'engouement écologique, le rejet des transports en commun et des rythmes professionnels épuisants peuvent aussi constituer de puissants ressorts.",C1
,"Après, café vais dans la cuisine et et bois mon café",A1
,Non Paul Tu restes là ! Tu es sorti toute la journée.,A2
,bar te propose un rendez-vous à 20 20 au bar,A2
,"Nous déménagé parce en France, parce qu'elle a toujours aimé la culture de ce pays",A1
,"Dès empressement vous eûtes ouvert la porte, le chat empressement avec empressement",C2
,"Quand on lui adressait la parole, elle répondait avec retombait ; mais elle retombait bientôt dans la distraction.",C1
,"Son cercle s'était composé de quelques amis ou parents de son amant et de leurs femmes, que l'ascendant du comte de composé *** de forcés à recevoir sa maîtresse.",C2
,Je t'envoie de Je t'envoie,A1
,Je sors avec avec sors,A1
