id,sentence,difficulty
,J'ai 25 ans.,A1
,"Enfin, selon le Haut conseil en de publique, les ""lieux diffusant respecté. la musique amplifiée"" ne doivent pas dépasser le niveau moyen de 105 dB durant quinze minutes, ce qui est rarement respecté.",B2
,"Car, si les émoluments fixes étaient insignifiants, il y avait le casuel, il y avait surtout y casuel, à domicile.",C2
,"Mus grammaire un cartésianisme extrémiste, les programmes sont concentrés sur la grammaire et l'apprentissage de mémorisation théoriques, et se fondent principalement sur la mémorisation",C2
,La maison de Ben Ben est,B1
,Je suis complètement en sécurité car j'ai j'ai entière entière en lui.,B1
,"La communication numérique offre la possibilité de combler de nombreux besoins existentiels, narcissiques et sociaux, difficiles à satisfaire existentiels, la narcissiques réelle"".",B2
,Tard Jules le Jules rentre tout seul.,A1
2640.0,"Certains, pourtant, haïssent cette béance dans leur agenda, ce vide, ce temps mort.",C2
,J'ai pris soif et j'ai café un café,A2
,"Les chiffres les prouvent: en 2000, les filles ne représentaient que 43, 7% des effectifs en S (pour 82, 5% dans les séries 5% 22, 5% dans les écoles d'ingénieurs, et 14% à Polytechnique.",C1
,C'est C'est le plat du ? s'il vous plaît ?,A1
,Le chien a a de rencontrer de animaux.,B1
,"Même si on adore un livre, il faut, je pense, accepter que certains passages du soient soient coupés ou modifiés, car le travail d'écriture est complètement travail du travail d'adaptation cinématographique.",B2
,J'espère histoire a nouvelle histoire vous a plu.,A2
,"Si le député député respecté les électeurs, il aurait démissionné de son plein député",B2
,C'est incroyable qu'il ait fait si de au mariage de ta de l'été dernier!,B1
,"Alors, la fusée s'en Alors,",A1
,En Suisse les personnes physiques peuvent être assujetties à l'impôt sur le revenu et la fortune en la et leurs liens personnels ou leur rattachement économique avec la Suisse.,B2
,"En province, les centres d'administration centres ou cléricale, les locaux, de parlements groupent des ecclésiastiques et des laïques instruits en nombre considérable, ils copient les salons et créent des centres locaux, lieux d'échange des idées.",C2
,L'école doit former les enfants à se séparer de leur comportement d'usagers pour leur faire adopter une position leur qui les aidera à considérer ces langages comme des objets et des les du savoir.,C2
,Il que cru que nous avons eu raison.,A2
,Figurez-vous un Turc allant la nuit Figurez-vous Paul Niquet!,B2
,"Il entourées aussi les longues arènes entourées de gradins où s'exerçaient les jeunes hommes, le labeur patient le lequel ceux-ci se préparaient aux jeux, et les soins incessants qui, après de longues années, leur méritaient les odes des poètes, les acclamations de la foule et les honneurs des cités.",B2
,"Je ne mange pas ne je viande, végétarienne.",A1
,Je travaille chez chez le matin et travaille,A1
,D'où D'où viens?,A1
4088.0,Le mouvement qui atteint son apogée à Paris entre 1750 et 1765 progresse dans les provinces pour gagner la génération qui précède la Révolution.,C2
,"Il a fait construire en plus une belle véranda belle une bibliothèque, pour profiter du soleil et d'une vue sur sur jardin",B1
,"Il doit étudier et écrire pendant quatre heures le matin et il ne peut se reposer que heures minutes au moment de la récréation, à dix heures du matin.",A2
,rentré a repris sa voiture et il est rentré chez lui pour boire son verre de vin blanc en prenant un un bain bien chaud,B1
,"La seule personne qui le comprenne vraiment, c'est son lequel avec lequel il passe vraiment, longues heures à bricoler dans la petite maison du jardin.",A2
,Les policiers font remarquer qu'ils n'ont pas attendu ces décisions pour se préoccuper des enfants qu'ils croisent tard dans pour attendu,B1
,"A cette vie désordonnée, Platon oppose la sagesse guidée par la raison, incarnée par la sagesse socratique",C2
,"Ils maintenant, le glas, maintenant, larmes, glas d'une tristesse inexprimable, lourd de larmes, tout gonflé de sanglots.",C2
,Le voleur nous a Le qu'il avait agi sans raison.,B1
,Je suis complétement en complétement confiance j'ai une entière confiance en lui.,B1
,Il y a beaucoup d'attente pour les ascenseurs (pour monter les étages) y je suis enfin au sommet et peux apprécier la les sur Paris,B1
,"Ce week-end gens était à l'hôtel pour une réunion familiale, bon on hésite quoi, quand on croise les gens dans le couloir, on ne sait pas trop le faut porter le masque.",B1
,Il travaille ville. ville.,A1
,"Malgré données progrès accomplis, la situation alimentaire mondiale reste donc préoccupante, surtout si on la met en relation avec les données préoccupante,",C1
,"Avec la distanciation sociale, les occasions de les réunir ont également été moins sociale,",B2
,L'on vécut ainsi ainsi l'hiver de 1814 ainsi 1815.,B2
,La jeunesse moderne est construite comme une construite une,B2
,"Pour certains auteurs, une conséquences pourraient être une évolution importante pourraient l'organisation traditionnelle de l'entreprise",C2
,"tout ça Oui, tout ?",A1
,Mais je trouve qu'il vaut aux permettre aux élèves de s'habiller s'habiller ils veulent.,B1
,Le voyageur a été le favori Prince. le,B1
,"Le 25 approche, on réfléchit au repas Le aux convives",B2
,nombreux le roman le alors être acheté par de nombreux lecteurs,B1
,"Par ailleurs, des éducateurs expliquent que ce Par pas en poursuivant ces pas que l'on réglera les problèmes des familles.",B1
,"permis plus, certaines de sont également apparues, en termes de puissance ou bien de permis de conduire.",B2
,"Elle donc donc un espace où se manifestent des modes d'expression très divers, en fonction des projets de séances qui présentent plus ou moins d'improvisation ou de mise en forme ainsi qu'en fonction de qu'en variabilité et de la composition des groupes.",C2
,Les importateurs s'engagent à à verser un acompte verser à privilégier des relations commerciales durables avec les producteurs.,C1
,Le affaires des de socio-culturelles de l'Université,A1
,"En plus, il y avait le grand parasol qui prenait toute plus, place",A2
614.0,Simone doit exercer sa voix pour rester constante,B2
,"Je ne sais quel instinct m'avertissait d'ailleurs de me de de ces axiomes généraux si exempts de toute restriction, si purs de Je nuance.",C2
,Il fit ses valises rencontre et vint à notre rencontre avec empressement et Il,C1
,"La gouvernante de le nez bossué de verrues les faisaient penser à des taupinières et les joues creuses, de larges sillons, comme les champs, après les labours d'octobre.",C2
,de les esclaves de la société postindustrielle?,C2
2598.0,"Il faudrait d'abord lui faire visiter un peu les chambres, la salle de restaurant, et le reste.",B1
,Nous sommes en train dîner. de,A2
,Tu ne devrais que prendre le même pull que même père.,B1
,"Mais le lendemain elle riait comme sa veille : qui les doléances de la marquise, sa bellesoeur, qui produisaient ces impressions sombres sur cette âme naturellement si agissante.",C1
3883.0,"Au bout du petit matin, une autre petite maison qui sent très mauvais dans une rue très étroite, une maison minuscule qui abrite en ses entrailles de bois pourri de dizaines de rats et la turbulence de mes six frères et soeurs, une petite maison cruelle dont la intransigeance affole nos fin de mois et mon père fantasque grignoté d'une seule misère, je n'ai jamais su laquelle, qu'une imprévisible sorcellerie assoupit en mélancolique tendresse ou exalte en haut flammes de colère ; et ma mère dont les jambes pour notre faim inlassable pédalent, pédalent de jour, de nuit, je suis même réveillé la nuit par ces jambes inlassables qui pédalent la nuit et la morsure âpre dans la chair molle de la nuit d'une Singer et que ma mère pédale, pédale pour notre faim et de jour et de nuit.",C2
,Elle obligeait à mécaniques des interventions obligeait fréquentes.,B2
,trouve ne trouve pas la rue du Je,A1
,"Attention, vous devez certifier conformes la version papier des statuts de votre entreprise et celle votre votre pièce d'identité, puis vous devez les signer de façon manuscrite avant devez les scanner.",B2
831.0,"Les arêtes de ce réseau sont les chemins parcourus, qui esquintent les pieds et abîment l'allure ; les noeuds se composent des lieux d'accueil, où les vagabonds aspirent au repos physique et moral, mais qu'ils obtiennent rarement.",C2
,"On les voit arriver de leur pas alenti, alenti, de leurs lèvres crispées la courte pipe de terre brune, dont ils secouent de cendre sur leur pouce",C2
,"Si quelques-uns échappent à cette destinée générale, ils renferment en eux-mêmes leur dissentiment secret ; ils aperçoivent n'en la plupart des ridicules le germe des vices : ils n'en plaisantent plus, parce que le mépris remplace la moquerie, et et le mépris est silencieux.",C2
,"S'il y a des nuages avec de la pluie sur la carte, c'est qu'il va pleuvoir a qu'il y a des risques de tempête va de grêle",B1
,"Par exemple, pour gagner dix pas de terrain sur le lac, près de la fameuse allée de platanes, de côté de la Cadenabia, il faisait construire une digue dont le dont allait à quatre-vingt mille francs.",C1
,"Un enseignement fondé sur l'expérimentation et la pratique, des objectifs d'apprentissage transversaux, des actions tournées en priorité vers la formation continue des enseignants, menées en collaboration avec la communauté scientifique et professionnelle : le travail de défrichage la par la fondation dans le domaine des la pourrait s'appliquer parfaitement à la problématique de l'enseignement de la culture informatique.",C2
,à retourne à mon vice !,A2
1422.0,Oui c'est pour combien de personnes ?,A1
,"Ici, tout Ici, immense, partout, y a du monde partout, les gens sont pressés c'est impressionnant !",B1
,Elle heureuse Elle,A2
,Elle a préparé les réunion pour réunion participants à la réunion de l'après-midi,B1
,Il y a de la neige la Il montage.,A1
,"Il s'établit donc, dans le petit public qui m'environnait, une inquiétude vague sur mon caractère.",C2
,Tu revis des Tu que tu eus connus des plusieurs années.,C2
,"Il existe cette théorie sur l'attrait exercé par sur courbe féminine sur l'homme, et cette théorie est qu'une femme callipyge signale.",C2
,"Comme mon père va avoir un ans, on lui organise un va surprise.",A2
,L'objectif de ce et de voyage est d'être actif et non pas voyage touriste passif qui visite sans vraiment découvrir la vie et les habitudes locales.,B1
,"Pour recevoir sur annonces sur votre boîte mail, inscrivez-vous sur le site de inscrivez-vous agence d'intérim adeki.fr.",B2
,"Il y en avait un qui était un haut compartiment divisé en une centaine de petits vitraux rectangulaires où dominait le bleu, comme un grand jeu un cartes pareil à ceux qui devaient distraire le roi Charles vi ; mais soit qu'un rayon eût brillé, soit que mon regard en bougeant eût promené à travers la verrière, tour à tour éteinte et rallumée, un mouvant et précieux incendie, l'instant d'après elle avait pris l'éclat changeant d'une traîne de paon, puis elle tremblait et ondulait en une pluie flamboyante et fantastique qui dégouttait du haut de la voûte sombre et rocheuse, le long des parois humides, comme si c'était dans la nef de quelque grotte irisée de sinueuses stalactites que je suivais mes parents, qui portaient leur paroissien ; un instant après les petits vitraux en losange avaient pris la transparence profonde, l'infrangible dureté de saphirs qui eussent été juxtaposés sur quelque immense et mais derrière lesquels on sentait plus aimé que toutes ces richesses, un sourire momentané de soleil ; il était aussi reconnaissable dans le flot bleu et doux dont il baignait les pierreries que sur le pavé de la place ou la paille du marché ; et, même à nos premiers dimanches quand nous étions arrivés avant pâques, il me consolait que la terre fût encore nue et noire, en faisant épanouir, comme en un printemps historique et qui datait des successeurs de saint Louis, ce tapis éblouissant et doré de myosotis en verre.",C2
,"Le duo n'a pas grand chose n'a commun, mis à part ses positions relativement conservatrices, qui commun, vaut les foudres des progressistes.",B2
461.0,Il travaille à Rome,A1
,Elle Elle à présent la petitesse des à que l'art exagérait.,C1
,mon fais mon exposé devant toute la classe.,A1
893.0,"Ensuite, suivre l'exemple des viticulteurs qui ont su, eux, se remettre en cause, opérant une réforme qui porte aujourd'hui ses fruits.",B2
,"Je voudrais réserver une chambre double vous deux nuits, s'il vous réserver",A1
,"Malheureusement, seuls les milieux favorisés et plus éduqués sont capables de renverser cette tendance compte prenant en compte cet aspect aspect problème dans leur vie quotidienne.",C1
506.0,Les églises sont animées,B2
2912.0,"Pour aller à la salle internet à partir de l'escalier, marchez jusqu'à l'accueil, puis tournez à gauche.",A1
,seconde. En,A1
,C'est déjà déjà,A1
,"Pour avoir plus d'informations, tu venir venir voir le médecin de voir tous les jours au bureau 4B, au 4e étage.",A2
,"Après le avoir fait faire une bonne lieue, à pied, dans l'obscurité rendue plus profonde en apparence par le feu des bivouacs qui de toutes parts éclairaient l'horizon, l'adjudant remit Fabrice à un officier de gendarmerie qui, d'un air grave, lui demanda ses un",C1
,"Une autres, Une autres, porte son nom.",B2
4187.0,"Sur les cinq heures, il entendit la canonnade : c'étaient les préliminaires de Waterloo.",B2
,L'étude de de de chaînes ramifiées courtes sur le métabolisme des xénobiotiques est développée en deux parties.,C2
,On peut voir aussi le fleuve qui Seine. : capitale : la Seine.,B1
,"Or, le Code du travail stipule que pour pouvoir bénéficier d'un congé sabbatique, le salarié doit remplir une double condition d'ancienneté de trente-six mois, consécutifs stipule non, dans antérieure et six années d'activité professionnelle antérieure",C1
,"Il passa contre nous, ne s'interrompit pas de parler à sa voisine, et nous fit du coin de son oeil bleu un petit signe en quelque sorte intérieur aux paupières et qui, n'intéressant pas les muscles de son visage, put passer parfaitement inaperçu de son interlocutrice ; mais, cherchant à compenser par l'intensité du sentiment le champ un peu étroit où il en circonscrivait l'expression, dans ce coin d'azur qui nous Il pas il fit pétiller tout l'entrain de la bonne grâce qui dépassa l'enjouement, frisa la malice ; il subtilisa les finesses de l'amabilité jusqu'aux clignements de la connivence, aux demi-mots, aux sousentendus, aux mystères de la complicité ; et finalement exalta les assurances d'amitié jusqu'aux protestations de tendresse, jusqu'à la déclaration d'amour, illuminant alors pour nous seuls, d'une langueur secrète et invisible à la châtelaine, une prunelle énamourée dans un visage de glace.",C2
4770.0,Je vous ordonne de vous taire !,A2
,"Il est particulièrement observé chez les personnes ayant un besoin comme popularité développé, qui considèrent dès lors le moindre signal du smartphone comme un possible indicateur de leur degré du popularité.",B2
,"Pendant années trois déjà d'études, je vivais déjà chez elle.",A1
,Elle m'a donnée cette table dont n'avait n'avait plus besoin.,B1
,"Ô chants dans l'auto qui vers elle me mènera, vers elle qui m'attendra, vers les longs cils étoilés, ô son regard lorsque j'arriverai, elle sur le seuil m'attendant, élancée et de blanc vêtue, prête et belle pour moi, prête et craignant d'abîmer sa beauté si je tarde, et allant voir sa merveille dans la glace, voir si sa beauté est toujours là et parfaite, puis revenant sur le seuil et m'attendant en amour, émouvante sur le seuil et sous les roses, ô tendre nuit, ô jeunesse revenue, ô merveille lorsque je serai devant elle, ô son regard, ô notre et et elle s'inclinera sur ma main, ô merveille de son baiser sur ma main, et elle relèvera la tête et nos regards s'aimeront et nous sourirons de tant nous aimer, toi et moi, et gloire à Dieu.",C2
4205.0,"Elle parlait plusieurs langues, imparfaitement à la vérité, mais toujours 11 avec vivacité, quelquefois avec grâce.",C2
,réponse réponse réponse bouleversa.,C2
,Nous allons jardin très habitons dans une petite maison ancienne avec un très beau jardin,B1
,remercie tout je te remercie pour tout ton boulot.,A2
,Le chat tomber alors fait tomber la télécommande.,A1
,"Et pour cause: les cause: établissements non mixtes de sont sont des institutions privées, même si elles ne représentent que 5% environ des écoles, collèges et lycées.",C1
,"Ainsi l'inaltérable patience de autres instituteurs en Corée du Nord et au Japon convient elle aux enfants autistes, mais nul et sait comment évolueront les autres enfants qui n'apprennent pas à composer avec les humeurs d'un professeur humain.",C1
,"En province, les centres d'administration laïque ou cléricale, En sièges de parlements groupent des ecclésiastiques et des laïques instruits en nombre considérable, ils copient lieux salons et créent des centres locaux, lieux d'échange des idées.",C2
,Bien sûr aller. tu vas tu aller.,A1
,"Pourtant ni parmi les les ni ni les marchands, ni parmi les laboureurs il ne se put trouver de vierge assez irréprochable.",B2
,"Grâce à une enseigante, il commencé à commencé à s'intéresser à l'école.",B1
,Forestier riait beaucoup de l'aventure ; les deux femmes déclaraient que le bavard indiscret n'était qu'un deux n'était qu'un lâche.,C2
,Nous sommes dans mieux monde globalement Nous nourri.,B2
,"Une foule se forme à la sortie du théâtre et se lance dans une série de mises à sac de sac appartenant à des représentants de l'autorité royale, avant se réprimée dans le sang par l'infanterie",A2
,"Il avait n'avait le signe avait la croix ; il s'était dit un Autrichien d'une lignée ancienne presque éteinte, exhibant, pour étayer son histoire, les preuves les plus stupéfiantes et les plus inadéquates : des armes auxquelles il n'avait aucun droit et une liste d'ancêtres (prénoms chrétiens compris) qui n'avaient jamais existé.",C2
1152.0,"Depuis qu'elles se sont diversifiées, au moins 30 000 sont nées et se sont éteintes, souvent sans laisser de trace.",C1
2601.0,"Doté de 410 millions de dollars, il servira à financer l'adaptation des pays du Sud et le développement d'énergies propres.",C1
,"Pour que les actions le terrain contre la diffusion limité campagnols terrestres aient une certaine efficacité, il est important qu'elles soient déployées dans des lieux où les possibilités de passage entre deux taches sont en nombre limité ; inversement, si on met en place une action dans un contexte paysager où de nombreuses alternatives de passage existent, il y a plus de chance que le dispositif soit ""contourné"".",C1
,"Nous parlons français lorsque nous sommes dehors, à l'école marché au l'école",A1
,"Étudier la différence entre un langage naturel et un différence informatique, c'est intéressant informatique, on enseigne le français.",C2
,"La recomposition conjugale après 50 ans est est forte progression, l'université Vincent Caradec, professeur de sociologie à l'université de Lille III (Vieillir après la retraite, PUF).",C1
,Les jeunes moraux moins succès. aux impératifs moraux qu'à ceux du succès.,B2
,"la les centaines de millions d'affamés de la planète sont inacceptables, la situation alimentaire internationale donne la selon les spécialistes, "" des signes lents mais tangibles d'amélioration"".",C1
,"Ainsi l'inaltérable patience Ainsi robots instituteurs en Corée du Nord et au Japon convient elle aux enfants autistes, mais Nord ne sait comment évolueront les autres enfants qui n'apprennent pas à composer avec les humeurs d'un professeur humain.",C1
,Il a un vert vert et chemise chemise blanche,A1
,"On annonça qu'on avait servi put j'offris à Ellénore qu'on bras, qu'elle ne put refuser.",C1
,français choix difficile mais important : le public français écoute souvent les professionnels de Cannes pour le le film qu'il va aller voir au cinéma.,A2
,"Les langues sont un système de signes, constitués en en un construire des énoncés",C2
,"Léonard architecte Vinci est employé comme architecte et ingénieur militaire par les Vénitiens, qui cherchent à protéger leur comme",C1
,"Il ne que pas que je dépasse 5, car 5, ne connais pas 6.",A1
,Il a participé à à construction du canal ?,A2
,très faisait très très beau et surtout très chaud,A2
,"""C'est en représentant mon journal, à l'émission le représentant la radio, que j'ai rencontré le Monsieur, qui dirigeait alors la station.",B1
,"De nombreux indicateurs lui permettent de suivre l'évolution de la situation, et au fur et à suivre que l'épidémie se propage, de nouveaux outils deviennent nécessaires pour avoir une vision globale de la situation.",C1
,"Le lendemain, l'assistante m'a disponible pour savoir pour j'étais disponible lundi.",B1
,"C'est à dire, ce n'est pas une volonté hiérarchique qui viendrait des ministères ou de l'Académie, ce sont les enseignants qui, primaire, suffit de regarder divers blogues sur internet d'enseignants qui se posent des questions au primaire, secondaire, collège, lycée.",C2
,"En vingt ans, leur du est passé de 4500 à plus de 30 000, selon la direction du qui du ministère de l'Emploi, qui ne recense que les maisons d'hôtes labellisées par les principales organisations touristiques.",C1
,"l'école. à une enseigante, il a finalement commencé à il à l'école.",B1
4750.0,Le héros mourait héroiquement des suite des ses blessures à la fin du film.,B1
,Les dents dents trouvent dans la trouvent,B1
,"Pour terminer, pas pas le maquillage",B1
,"avec Dominique, avec qui je avec",B1
,"Je trouve qu'une lecture comme ça aide beaucoup à apprendre à mieux prononcer, Je connaître plus de vocabulaire et en plus c'est très amusant.",B1
,Mais le chien à chien le seul à apprendre !,B1
,"La sémantique du directeur de l'opéra, en à de carrière, rejoint celle du sénateur (LR) Etienne Blanc, qui sénateur la décision de l'exécutif écologiste, allié à la ""gauche unie"".",C1
,"Il faut avoir les compétences, la technologie, pour les utiliser ou utiliser pour capsules déjà existantes.",C2
,Bruno herbes. et la petite Lila la des graines de fines herbes.,B2
,Un petit garçon essaye On essaye garçon leur parler,A2
,"Au cours des années 1970 et 1980, plusieurs groupes d'environnementalistes de pays industrialisés d'Europe de l'ouest des d'Amérique du Nord ont organisé ont campagnes contre la chasse aux baleines et aux phoques.",C1
,"A chaque épée de lumière jaillie du sable, d'un d'un blanchi ou d'un débris de verre, mes épée se crispaient.",C1
,"J'ai mon avec poisson avec du riz, et mon frère a choisi un simple steak-frites",A2
,"Ainsi, en cinquante ans, ""la quantité d'aliments disponible pour chaque habitant de la Terre est moyenne, en moyenne, de 2 320 à 2 800 kilocalories par jour"", expliquait, en 2002, Bertrand Hervieu, président 800 l'INRA, devant l'Académie des sciences morales et politiques.",C1
,"Si sept millions de citadins rêvent de refaire leur vie aux champs, tous ne passent pourtant pas à l'acte. ""Il y a toujours un événement pas constate la directrice de Changer de",B2
,"Socrate sait en effet, le sage qui sait distinguer entre les désirs à poursuivre ou à ne pas poursuivre, qui sait se gouverner lui-même et qui et en mesure d'accéder à une véritable autonomie de la volonté",C2
,Papa raconte raconte histoire aux une pour les endormir.,A1
,"Pour d'autres, le le pas",A2
,"Évidemment, mes lunettes sont par Évidemment, et moi, sans mes lunettes, je n'y vois rien, mais alors, rien du tout !",B1
,Je un ouvre un ouvre,A2
,À À il doit souvent faire demi-tour.,B2
,Faire en sorte que l'ineffable que devienne familier tout en gardant ses Faire fabuleuses.,C2
,L'homme impoli est le est du monde fashionable.,C2
,"Après l'éruption de 1754, la plus grosse connue par le volcan connue avait tué plus d'un millier de personnes, la municipalité de San Nicolas avait à l'époque le sept kilomètres plus loin pour s'éloigner du volcan",B1
,Dans l'intérêt d'une sécurité optimale pour le optimale bénéficiaire sont toutefois indispensables.,C1
,"C'est quelqu'un sur qui pouvez pouvez compter, vous pouvez vous fier à qui",B1
,La météo pourrie inonde les inonde La,B2
,reçue reçue l'ai reçue hier.,B1
,"Qu'un garçon qui voyagea dans le monde entier grâce aux Qu'un d'agences de voyage soit, pour l'écrivain Fernando Pessoa, Qu'un plus grand voyageur jamais connu, cela illustre bien le concept de voyage immobile",C2
,"Aujourd'hui, famille. vais te présenter ma famille.",A2
,"Ils doivent également présenter, le cas échéant, les documents justifiant de l'objet et justifiant conditions de de séjour",C1
,"Le mythe du du aux sources, l'engouement écologique, le rejet des transports en commun et des rythmes épuisants épuisants peuvent aussi constituer de puissants ressorts.",C1
,Certains partenaires ne demandent pas votre et et s'appuient et leur intérêt commercial légitime pour traiter vos données.,C2
,"Qu'ils veuillent préserver un petit secteur d'activité pour continuer d'écouler quelques produits peut ""d'équitables"", peut peut le comprendre.",C1
,Les divers modèles de suspensions nécessitent de bons réglages car évolué moindre perte d'adhérence peut amener à la perte de contrôle de la moto; elles temps. évolué avec le temps.,C2
,"Au village, il y a les pour et les contre. village, les enthousiastes sont les plus plus",A2
,"Je suis dans le bus, j'arrive dans bus, le",A1
,Je vous demanderai de tout lui montrer cette de le seconder cette tout,B1
,enseignement enseignement scolaire pour créer entre liens entre les matières,C1
,longtemps. les jeunes ils depuis ça depuis longtemps.,A2
,Quel âge tu ? ?,A1
,"Mais qu'ils prétendent être les seuls acteurs légitimes Mais définir et normaliser le commerce équitable, c'est nier les autres pratiques et refuser les débat avec tous les acteurs de la société civile, ce qui est inadmissible.",C1
,Il est important boire Il du café.,A1
,L'artiste peignit un peignit qu'il peignit vu,C2
,les les les enfants.,A1
1564.0,"Mais si, ça me fait plaisir d'aller à Bâle avec vous.",B1
,Comment Comment allez-vous,A1
,"Ses idées semblaient se faire jour à travers les obstacles, et sortir de cette lutte plus agréables, plus naïves et plus neuves ; car les idiomes étrangers rajeunissent les pensées, et neuves débarrassent de ces tournures qui les à paraître tour à tour communes et affectées.",C2
,bilingue cas personnel anglais peut être ici éclairant : je suis bilingue anglais,C2
,"Quand bus ne fait j'y beau, j'y vais en bus",A1
,"Alors, la Alors, va. va.",A1
,Il préfère quand sont sommes pas sont pas arrondies,A2
862.0,"Mais ma plus grande passion, c'est l'art.",A2
,Montrant un gentilhomme un va et vient dans quelqu'un. salle comme s'il cherchait quelqu'un.,B1
,Cela fait partie de sa vie sa,A2
,Je leur donnai l'eurent bijou seulement après qu'ils l'eurent payé.,C2
,Il faut bien faire attention à ses vêtements et à sa coiffure,A2
2762.0,Petits comme grands peuvent ainsi partir à la chasse à l'oeuf,B1
,ne ne trouve pas mes clés de maison.,A1
,"Ces derniers, l'achat exemple, privilégient l'achat patriotique pour sa faible empreinte empreinte",B2
2327.0,Mais très vite l'usage de la moto se répandit en commençant par être un outil de travail des professions libérales.,C1
,"C'est livrée, il décida de remplacer les habi-tuelles portes automatiques par des portiers en superbe livrée, ce qui donna un caractère très luxueux à cet portiers",C2
,"Lettres distribuer de d'amour ou de rupture, relecture de mémoires d'étudiant, textes d'hommage à lire et à distribuer pendant des obsèques, situations administratives à démêler avec la banque, les impôts ou la copropriété, l'écrivain public doit pouvoir répondre à toutes les demandes.",C1
,"Et sans doute encore, le romantisme allemand dans lequel ces mouvements de l'esprit vont trouver comme une fluide fluide sation une se présente pas au premier abord comme conscience malheureuse, ainsi que le fait le romantisme français.",C2
,contacts avec contacts avec l'extérieur ?,B1
,"Dongo, ordinairement d'une avarice exécrable, vint à penser bien ses ennemis pourraient bien triompher de la misère penser sa soeur.",C1
2737.0,J'ai bien reçu le lecteur de DVD portable.,A1
,! Dieu Dieu,A1
,"Or, la croissance croissance concerne surtout les pays en voie de développement, qui connaissent aujourd'hui des problèmes de sous-alimentation et croissance mauvaise alimentation.",C1
,amusant. spectacle est très très,A1
,Il faut faut tout faire.,A1
,renard. corgi l'allure l'allure d'un petit renard.,A2
,"Après cette toutes qui se les toutes les nuits, je dors enfin, avec calme, jusqu'à l'aurore",B2
,"en nous sortons sous nous pluie vêtus de la sorte, nous serons malades en un rien de temps.",B1
,panne. en en panne.,A2
,"Dès sa mise sous tension, par ordinateur exécute, l'une après l'autre, des instructions qui lui font lire, manipuler, puis réécrire un ensemble de données déterminées un une mémoire morte d'amorçage.",C2
,Il parle Il et parle,A1
,"Avant, je me disais que ma disais était une tragédie.",B1
,"Le rap, c'est plus pour moi c'est bap"", un peu ce qui se faisait ce",A2
,"L'accostage terminé, lorsque myriades chaloupes déversent à terre leurs myriades de poissons étincelants, les femmes qui les empilent à mesure dans des corbeilles ont l'air de brasser un butin barbare",C1
,"Par conséquent, l'entrée dans la liberté authentique, par opposition avec la liberté autonomie des désirs infinis, c'est l'entrée dans une véritable autonomie et c'est pouvoir devenir responsable de ses infinis, et pouvoir en répondre",C2
,Avec professeur notre professeur va acheter de la peinture et des crayons pour le cours Avec dessin.,A2
,Tu ? n'as de stylo ?,A1
4037.0,Saul Goodman est un avocat véreux et peut être facilement trouvé dans les pages jaunes d'Albuquerque.,C1
,Les usines de de à Mattighofen au nord de Salzbourg.,B2
3665.0,"Il ne change pas facilement d'avis, il est têtu.",B1
,libres défend ainsi une l philosophique déterministe suivant laquelle tous les événements sont absolument nécessaires et le sentiment que nous avons d'être libres ne serait qu'une illusion naturelle,C2
2083.0,J'ai conseillé à ma soeur d'aller dans cette école privée.,A2
2808.0,"Com' est l'abréviation de communication, de commandant, de communion, de commerce - le petit com du coin, ainsi de suite.",B2
,"dans de couches-culottes usagées des maisons de retraite arrivent ici, elles sont jetées dans cette machine.",B2
663.0,Un allongement du congé paternité peut contribuer à introduire plus d'égalité dans les couples.,B2
,Je suis fatiguée et pour prendre le métro pour aller à l'Île de la Cité,B1
,? est absent est,A1
,Grande-Bretagne fonds Allemagne refusent de le si le fonds doit aider ces pays.,C1
,Ils ne se Ils plus ne qu'ils se sont disputés.,B1
,Vous ne passerez pas !,A2
,"En règle générale, générale, sélective qui en résulte n'entraîne pas de déboisement pas",B2
,Ils ont l'intention de s'enfuir par la de italienne.,A2
,"""Les en de l'ordre ont tiré des gaz lacrymogènes, des munitions en caoutchouc et des gaz réelles"", selon un secouriste.",B2
4395.0,On va s'occuper d'elle jusqu'à ce qu'elle aille mieux.,A2
,J'ai vu cette grande image de l'Italie se relever de la fange où les Allemands la retiennent plongée ; elle étendait ses elle chargés et encore à demi chargés de chaînes vers son roi et son libérateur.,C1
,"Philae, entre s'est posé à l'ombre entre des rochers, a d'abord fonctionné avec une pile d'une durée de 60 de 60 heures.",B1
,! !,A1
,Un chien qui Djengo est éduqué (ou dressé) pour accompagner une personne Un ou qui voit mal et pour l'aider dans ses déplacements quotidiens.,B1
,Le Le marché bientôt conclu.,B2
,"vec ses livreurs à vélo aux énormes sacs à dos carrés, l'entreprise est devenue incontournable pendant la est",C1
,"Cette situation pourrait laisser croire qu'il y a un retard dans l'apprentissage d'une des deux langues, mais quand on étudie le vocabulaire des enfants bilingues et monolingues à trois ans, on trouve mais même nombre d'une mots, en moyenne.",B1
,Ce sont elles qui les comptent et elles qui dans notre panier.,A2
,"Grégoire est nul à l'école, toujours nul treize treize ans il est toujours en sixième.",A2
